participant_id;word;response;trial_order;response_order;rt;age;gender;other_languages
264771;cane;kanen;2;response2;24479,20000000300;19;female;english
272170;cane;gromp;5;response3;59316,99999999990;20;female;english, spanish
414592;cane;hongruf;2;response1;79634,29999999890;45;female;english
333688;cane;sherpen;8;response3;33301,70000076290;20;female;english, spanish
280558;cane;broizen;2;response2;32103,89999985690;19;female;english
540074;cane;vundsten;2;response3;40156,00000000010;19;female;english, russian, spanish
906037;cane;warne;0;response1;34749,79999999980;20;male;english
235784;cane;varz;2;response3;21290,79999999980;19;female;english, french
976930;cane;voghen;6;response3;41774,09999990460;19;female;english
676441;cane;kroc;0;response2;34401,69999999550;22;male;english, french, spanish
138008;cane;kannien;7;response1;71216,19999980929;19;female;english, spanish
264771;cane;ken;2;response1;24479,20000000300;19;female;english
789134;cane;wolfin;2;response3;133038,90000009499;20;female;english
660329;cane;doken;9;response2;39673,00000000000;20;female;english
671665;cane;kan;0;response1;34698,40000009540;19;female;english
734905;cane;poft;8;response1;21636,69999998810;25;female;english
280558;cane;kanen;2;response1;32103,89999985690;19;female;english
671050;cane;brostust;8;response2;29640,10000002380;19;male;none
905870;cane;kaniezer;0;response3;91938,60000000150;19;female;english
417207;cane;arghe;1;response2;58935,70000004770;20;female;english, french
293400;cane;wiegren;2;response2;119305,70000004800;21;female;english, french
678940;cane;grinderson;6;response3;23220,50000000000;19;female;english
178669;cane;khener;6;response1;36130,29999995230;24;male;english
634231;cane;kahlen;3;response2;52928,69999998810;19;female;english
792870;cane;derst;2;response2;22025,10000000010;19;female;english
697648;cane;doggfhein;10;response2;41150,40000003580;18;female;english, french, greek, latin
594987;cane;bau;7;response1;68907,79999971390;19;female;english
594987;cane;dozgi;7;response3;68907,79999971390;19;female;english
486709;cane;retvo;1;response2;50491,00000000000;20;female;english, spanish
979648;cane;kentsen;7;response3;71550,40000009540;20;female;english
652860;cane;gnuc;11;response1;50222,70000000300;33;female;none
241058;cane;dogherhousen;6;response3;28685,60000002380;20;female;english, spanish
906037;cane;cheren;0;response2;34749,79999999980;20;male;english
498518;cane;bauschen;7;response3;15686,69999998810;20;female;english
293400;cane;pahmon;2;response1;119305,70000004800;21;female;english, french
936410;cane;briovek;11;response3;53345,00000000000;22;male;english
160288;cane;chen;0;response3;69574,50000000000;21;female;english
847378;cane;tund;5;response1;51888,80000000070;21;female;english
453362;cane;cenertz;3;response3;107229,90000009500;19;female;english
634231;cane;dekten;3;response1;52928,69999998810;19;female;english
847378;cane;kruss;5;response2;51888,80000000070;21;female;english
979648;cane;yuten;7;response1;71550,40000009540;20;female;english
671665;cane;kouan;0;response2;34698,40000009540;19;female;english
333688;cane;gier;8;response2;33301,70000076290;20;female;english, spanish
906037;cane;doist;0;response3;34749,79999999980;20;male;english
498518;cane;kanfen;7;response2;15686,69999998810;20;female;english
241058;cane;pethe;6;response2;28685,60000002380;20;female;english, spanish
417207;cane;burt;1;response1;58935,70000004770;20;female;english, french
235784;cane;jags;2;response1;21290,79999999980;19;female;english, french
74172;cane;doghcen;3;response3;42981,50000000000;19;female;none
74958;cane;weiller;8;response2;54213,50000000000;46;male;english, french
509857;cane;baswer;6;response1;81092,30000001191;27;female;english
908705;cane;tiswolf;9;response3;48429,50000000000;41;male;english
333688;cane;kart;8;response1;33301,70000076290;20;female;english, spanish
74172;cane;dronken;3;response1;42981,50000000000;19;female;none
933294;cane;khefte;1;response2;40674,70000028610;20;male;english, french
486709;cane;vokov;1;response1;50491,00000000000;20;female;english, spanish
887276;cane;kunn;1;response3;160110,10000000001;20;female;english
994381;cane;dauch;4;response1;60177,09999999400;25;male;english
339400;cane;bronzethon;1;response3;92438,80000114439;19;female;english
95325;cane;kragen;5;response2;57102,69999999970;21;female;english
57543;cane;klen;10;response1;28878,60000000010;21;female;english, french, spanish
652860;cane;barfbestie;11;response2;50222,70000000300;33;female;none
235784;cane;kanz;2;response2;21290,79999999980;19;female;english, french
74958;cane;dogger;8;response1;54213,50000000000;46;male;english, french
945365;cane;doginer;9;response1;19130,00000000000;19;female;none
847378;cane;kiourt;5;response3;51888,80000000070;21;female;english
339400;cane;ghantzon;1;response1;92438,80000114439;19;female;english
97012;cane;kanuff;4;response1;30202,00000000000;23;female;english, spanish
887276;cane;chaunt;1;response2;160110,10000000001;20;female;english
760400;cane;bortok;4;response3;44890,00000000000;19;female;english
671050;cane;domto;8;response1;29640,10000002380;19;male;none
748501;cane;hongen;7;response3;23458,09999999400;19;male;english, russian
241058;cane;hauf;6;response1;28685,60000002380;20;female;english, spanish
756343;cane;volkemi;9;response1;209639,20000000001;20;female;english
74172;cane;doch;3;response2;42981,50000000000;19;female;none
756343;cane;chenen;9;response3;209639,20000000001;20;female;english
936410;cane;cruktz;11;response1;53345,00000000000;22;male;english
908705;cane;hund;9;response2;48429,50000000000;41;male;english
149475;cane;liten;3;response2;77825,39999997620;19;female;english, french
874117;cane;dopller;2;response3;39302,09999990460;19;male;english, french, spanish
540074;cane;hand;2;response1;40156,00000000010;19;female;english, russian, spanish
154789;cane;finzebald;7;response3;29810,50000000000;19;female;none
97012;cane;kigg;4;response3;30202,00000000000;23;female;english, spanish
95325;cane;cutten;5;response3;57102,69999999970;21;female;english
748501;cane;holfe;7;response1;23458,09999999400;19;male;english, russian
97012;cane;fils;4;response2;30202,00000000000;23;female;english, spanish
95325;cane;mazzen;5;response1;57102,69999999970;21;female;english
69205;cane;osthensholer;9;response3;70078,70000004770;19;female;english, spanish
498518;cane;kanz;7;response1;15686,69999998810;20;female;english
671665;cane;kaenh;0;response3;34698,40000009540;19;female;english
149475;cane;tebakenen;3;response1;77825,39999997620;19;female;english, french
149475;cane;banzalken;3;response3;77825,39999997620;19;female;english, french
652860;cane;doggen;11;response3;50222,70000000300;33;female;none
138008;cane;pewwer;7;response2;71216,19999980929;19;female;english, spanish
138008;cane;poppew;7;response3;71216,19999980929;19;female;english, spanish
660329;cane;barne;9;response3;39673,00000000000;20;female;english
540074;cane;bej;2;response2;40156,00000000010;19;female;english, russian, spanish
417207;cane;cnam;1;response3;58935,70000004770;20;female;english, french
678940;cane;zorgon;6;response1;23220,50000000000;19;female;english
936410;cane;naktren;11;response2;53345,00000000000;22;male;english
293400;cane;beidest;2;response3;119305,70000004800;21;female;english, french
748501;cane;holken;7;response2;23458,09999999400;19;male;english, russian
874117;cane;dragen;2;response2;39302,09999990460;19;male;english, french, spanish
757568;cane;erbamilicher;0;response3;175025,00000000000;19;female;english
760400;cane;dork;4;response2;44890,00000000000;19;female;english
792870;cane;krun;2;response3;22025,10000000010;19;female;english
757568;cane;spreg;0;response2;175025,00000000000;19;female;english
757568;cane;hund;0;response1;175025,00000000000;19;female;english
756343;cane;dogen;9;response2;209639,20000000001;20;female;english
874117;cane;clek;2;response1;39302,09999990460;19;male;english, french, spanish
57543;cane;kleinen;10;response3;28878,60000000010;21;female;english, french, spanish
430167;carne;kart;4;response1;86677,00000000000;19;female;english, french, spanish
607637;carne;miten;3;response1;53921,90000000600;20;male;english, french, spanish
333916;carne;karenz;0;response1;53120,09999999400;21;female;english, french
759150;carne;caken;3;response3;20815,69999998810;20;female;english, spanish
475244;carne;cannushen;7;response3;82051,89999997620;20;female;english
430167;carne;mact;4;response3;86677,00000000000;19;female;english, french, spanish
447093;carne;puroz;8;response1;36604,89999999990;21;male;english, french
560533;carne;mattok;2;response3;59663,90000009540;19;female;english
683415;carne;guthum;8;response3;38200,69999980930;19;female;english
823319;carne;wreng;2;response3;222673,80000001201;19;female;english
189658;carne;sfunz;3;response3;73383,89999985691;20;female;english, french
683415;carne;catzchen;8;response2;38200,69999980930;19;female;english
557299;carne;ment;4;response2;21754,60000038150;19;female;english
719959;carne;bekie;0;response3;61442,19999998810;19;male;english, spanish
573518;carne;gul;3;response1;23695,39999997620;20;female;english
470341;carne;ghemelf;8;response1;31976,00000000000;21;female;english, spanish
322150;carne;zeiter;2;response3;85791,40000009540;20;female;english
759150;carne;maken;3;response2;20815,69999998810;20;female;english, spanish
533249;carne;flesch;2;response2;75649,70000000299;20;male;english, french
832546;carne;posterersfer;5;response3;37620,00000000000;20;female;spanish
174973;carne;deker;0;response3;262284,90000000002;21;male;english
189658;carne;gruss;3;response2;73383,89999985691;20;female;english, french
189658;carne;pork;3;response1;73383,89999985691;20;female;english, french
809330;carne;rasmm;0;response3;37565,00000000000;21;female;english
543445;carne;deherd;6;response1;72654,00000000000;19;female;english, spanish
968251;carne;wrduch;10;response3;29873,80000019070;20;female;english, french, spanish
909160;carne;cashen;11;response1;23889,00000000000;21;female;none
427482;carne;mat;10;response1;94775,10000000890;19;female;bergamasque, english, french
467222;carne;gewurst;1;response2;71391,90000000600;19;female;english, spanish
467222;carne;wunter;1;response1;71391,90000000600;19;female;english, spanish
560533;carne;mitkein;2;response1;59663,90000009540;19;female;english
560533;carne;cannenstok;2;response2;59663,90000009540;19;female;english
322150;carne;gutzen;2;response2;85791,40000009540;20;female;english
809330;carne;arenh;0;response1;37565,00000000000;21;female;english
639301;carne;mihtenn;1;response2;264918,59999942803;22;female;english
849437;carne;reschon;6;response1;38741,60000002380;19;female;english, french
835852;carne;boderth;2;response3;42097,19999980930;19;female;english
166415;carne;flescor;8;response3;52871,50000000000;19;female;albanian, english, french
166415;carne;mesh;8;response2;52871,50000000000;19;female;albanian, english, french
750782;carne;krauzem;10;response2;22474,59999996420;20;female;english, french
750782;carne;monetem;10;response3;22474,59999996420;20;female;english, french
415402;carne;marken;7;response2;336887,89999997598;20;female;english
427482;carne;froll;10;response2;94775,10000000890;19;female;bergamasque, english, french
909160;carne;carish;11;response2;23889,00000000000;21;female;none
909160;carne;mosish;11;response3;23889,00000000000;21;female;none
460911;carne;druster;2;response2;71615,89999999110;23;male;english
333916;carne;karnz;0;response3;53120,09999999400;21;female;english, french
683415;carne;meten;8;response1;38200,69999980930;19;female;english
719959;carne;methench;0;response2;61442,19999998810;19;male;english, spanish
809330;carne;krum;0;response2;37565,00000000000;21;female;english
447093;carne;vefent;8;response3;36604,89999999990;21;male;english, french
447093;carne;zarni;8;response2;36604,89999999990;21;male;english, french
770450;carne;meitenber;8;response3;44832,70000000000;19;female;english
427482;carne;frorh;10;response3;94775,10000000890;19;female;bergamasque, english, french
284147;carne;vake;1;response2;23062,00000000000;21;female;english
968251;carne;vrenx;10;response1;29873,80000019070;20;female;english, french, spanish
174973;carne;varzt;0;response1;262284,90000000002;21;male;english
415402;carne;bitten;7;response1;336887,89999997598;20;female;english
639301;carne;manchen;1;response3;264918,59999942803;22;female;english
823319;carne;ukla;2;response2;222673,80000001201;19;female;english
201365;carne;stekken;4;response2;51680,00000000020;19;female;spanish
201365;carne;wat;4;response3;51680,00000000020;19;female;spanish
533249;carne;flech;2;response3;75649,70000000299;20;male;english, french
270400;carne;cantenenz;8;response3;22892,99999999990;20;female;english
113612;carne;meaten;2;response1;32574,00000000000;22;female;english
467222;carne;boien;1;response3;71391,90000000600;19;female;english, spanish
770450;carne;meit;8;response2;44832,70000000000;19;female;english
113612;carne;meatan;2;response3;32574,00000000000;22;female;english
862212;carne;goutauner;4;response2;73961,00000000000;21;female;english, french
952932;carne;mett;7;response3;84739,89999999940;20;female;english, spanish
766052;carne;belfsh;5;response1;50070,50000000000;20;male;english
759150;carne;meken;3;response1;20815,69999998810;20;female;english, spanish
